kekep,harsh,kē kè,苛刻,chinese
kekat,background,Qeka',רֶקַע,hebrew
kekol,palatable,kě kǒu,可口,chinese
kevur,grave,kever,קֵבֶר,hebrew
kejan,occasion,,,english
kelip,granular,kē lì,颗粒,chinese
kelak,quail,,,english
kelas,chaos,,,english
kamix,commission,,,
kamet,comet,,,english
kamat,flour,kemach,קֶמַח,hebrew
kamar,gamble,qamara,قَمَرَ,arabic
kamon,common,,,english
kamut,commute,,,english
kaniq,cunning,,,english
kanan,canyon,,,english
kanop,canopy,,,english
kanot,connotation,,,english
kantx,crunch,,,
kaquk,goose,kanguq,ᑲᖑᖅ,inuktitut
kadid,helmet,ḥadīd,حَدِيد,arabic
kadat,succumb,khadaa,خَضَعَ,arabic
kadal,cuddle,legap(e)f,לְגַפֵּף,hebrew
kadom,precede,likd(o)m,לִקְדּוֹם,hebrew
kadol,coddle,,,english
kabol,cobble,,,english
kapot,skim,lekap(o)t,לְקַפּוֹת,hebrew
kapor,concave,ka’or,קעור,hebrew
katif,shoulder,katef,כָּתֵף,hebrew
katar,ooze,qatara,قَطَرَ,arabic
katoq,cut,cut,,english
kator,cruel,kaṭhora,कठोर,sanskrit
kakit,oyster,kaki,牡蠣,japanese
kakak,quack,,,
kakal,quell,lexak(e)H,לְשַׁכֵּךְ,hebrew
kakol,cackle,,,english
kakor,basin,khakhor,ཁ་ཁོར,tibetan
kakum,assiduous,keku,刻苦,chinese
kakuz,cuckoo,,,english
kasan,instant,,क्षण,sanskrit
kasat,allot,qassaṭa,قَسَّطَ,arabic
kafif,subordinate,kafif,כָּפִיף,hebrew
kafam,however,kayfamā,كَيْفَمَا,arabic
kafag,exploitation,kaifa,开发,chinese
kafaf,extenuate,khaffafa,خَفَّفَ,arabic
kafar,close oneself off,kafara,كَفَرَ,arabic
kafug,customer,kefu,客服,chinese
kavid,liver,kaved,כָּבֵד,hebrew
kavik,wolverine,qavvik,ᖃᕝᕕᒃ,inuktitut
kavat,caveat,,,english
kavak,dust,avák,אָבָק,hebrew
kavon,cavern,,,english
kavod,honor/respect,kavod,כָּבוֹד,hebrew
kazit,facade,chazit,חֲזִית,hebrew
kazis,piece,,,
kazar,return at regular intervals,chazár,חָזַר,hebrew
kajul,cashew,acajou,,french
kaxiq,cash,,,english
kaxad,suspicion,chashad,חֲשָׁד,hebrew
kaxon,quash,,,english
kaxun,caution,,,english
kaCif,projectile,qaḏīfa,قَذِيفَة,arabic
kacir,viscous,ḵāṯir,خَاثِر,arabic
kacac,furniture,ʔaṯāṯ,أثاث,arabic
kalig,colleague,,,
kalit,leporidae (hare),ukaliit,ᐅᑲᓖᑦ,inuktitut
kalif,successor,ḵalīfa,خَلِيفَة,arabic
kalil,scarcity,qalīl,قَلِيل,arabic
kalek,merry,kuài lè,快乐,chinese
kalad,collide,,,english
kalak,kayak,,ᖃᔭᖅ,inuktitut
kalaz,equalize,,,english
kalal,scour,ḵallala,خَلَّلَ ,arabic
kalox,dominate,laHal(o)x,לַחֲלוֹשׁ,hebrew
kalor,cower,,,english
kalud,collude,,,english
kaluk,trout,,ᐃᖃᓗᒃ,inuktitut
karin,carry,,,english
karik,query,,,english
karix,shark,karish,כָּרִישׁ,hebrew
karan,car,,,english
karom,heal,likR(o)m,לִקְרוֹם,hebrew
kardj,cartilage,,,
kartx,cache,,,
koman,coma,,,
kotas,quote,,,english
koken,coke,,,
kovem,cove,,,
kovat,covet,,,english
kozin,cozy,,,english
kolet,collate,,,english
koles,coalesce,,,english
kolab,collaborate,,,english
kolav,rack,kolav,קוֹלָב,hebrew
koltx,ouch,,,
korig,ore,,,
korag,core,,,
korod,corrode,,,
korol,quarrel,,,
kumat,pear,kummaṯrā,كُمَّثْرَى,arabic
kuguk,swan,qugjuq,ᖁᒡᔪᒃ,inuktitut
kubox,conquer,liHb(o)x,לִכְבּוֹשׁ,hebrew
kupun,coal,,,inuktitut
kutun,cottonwood (tree),quṭun,قُطُن,arabic
kukan,"cock (action, gun)",,,
kukat,infamy,kukhyāti,कुख्याति,sanskrit
kusol,console (help),,,english
kuzam,lavender (vegetable),al-ḵuzāmā,الْخُزَامَى,arabic
kujan,recursion,,,
kuxon,cushion,,,english
kulam,coulomb,,,
kulos,meticulous,,,
kulor,peculiar,,,english
kuras,curious,,,english
kurun,cabbage,kurunb,كرمب,arabic
klamp,clamp,,,english
klanz,cleanse,,,english
klasp,clasp,,,english
klutz,pioneer,chalutz,חָלוּץ,hebrew
krist,anoint,,,
kramp,cramp,,,english
krast,annoint,,,
krolb,unobstruct,,,
krutx,crouch,,,english
himex,emission,,,
himat,emit,,,
himux,ammunition,chimush,חִימּוּשׁ,hebrew
hinak,enact,,,
hinuf,enough,,,english
hintx,inch (measurement),,,english
higar,eager,,,english
higot,ego,,,english
higoz,vanish,lehig(o)z,לְהִיגּוֹז,hebrew
hidan,hidden,,,
hidot,idiot,,,english
hibit,inhibit,,,
hibax,bash,,,
hibuk,hug,chibuk,חִיבּוּק,hebrew
hipan,hip,,,english
hipul,impel,,,
hitak,thrust,lehitak(e)a,לְהִיתָּקֵעַ,hebrew
hituk,bisect,chituch,חיתוך,hebrew
hikep,equip,,,
hikan,squid,ika,イカ,japanese
hikal,hall,hechal,הֵיכָל,hebrew
hisul,eliminate,chisul,חִיסּוּל,hebrew
hifuz,effusion,,,english
hivik,heave,,,
hivad,slave,eved,עֶבֶד,hebrew
hivok,evoke,,,english
hivux,rustle,ivshush,אִיווְשׁוּשׁ,hebrew
hizet,impersonate,,,english
hizun,equilibrium,izun,אִיזּוּן,hebrew
hizut,ease,,,english
hiCal,whip,,hýða,icelandic
hicar,aether,,,english
hiCor,either,,,english
hilat,elite,,,english
hilak,elect,,,
hilud,elude,,,
hiluk,partition,chiluk,חִילּוּק,hebrew
hiluf,replace,chiluf,חִילּוּף,hebrew
hilul,desecrate,chilul,חִילּוּל,hebrew
hiram,flounder (fish),hirame,ヒラメ,japanese
hirav,sword,cherev,חֶרֶב,hebrew
hirum,emergency,cherum,חֵירוּם,hebrew
hirut,hire,,,
hemaq,hem,,,
hemun,confidence,emun,אֵמוּן,hebrew
henas,anus,,,english
hegat,egg,,,english
hedip,eddy,,,
hepin,hippie,,,english
hetaq,hate,,,english
hekir,characteristic,heker,הֶיכֵּר,hebrew
hesin,hasten,,,english
heviz,aves (birds),,,latin
hevor,behavior,,,english
helik,legitimate,hélǐ,合理,chinese
helet,determine,hechlet,הֶחְלֵט,hebrew
helat,hail (acclaim),,,
hamik,pelt,,ᐊᒥᖅ,inuktitut
hamis,melt,leham(i)s,לְהָמִיס,hebrew
hamem,stun,leham(e)m,לְהַמֵּם,hebrew
hamez,amaze,,,
hamon,crowd/mob,hamon,הָמוֹן,hebrew
hamot,hum,leham(o)t,לְהַמּוֹת,hebrew
hamos,ferret,chamos,חָמוֹס,hebrew
hamus,hummus,chumus,חוּמוּסחֶסֶד,hebrew
hamuz,amuse,,,english
hanit,initialize,,,english
hanan,onion,,,english
hanak,giant,anak,עֲנָק,hebrew
hanon,park (vehicle),chanyon,חַנְיוֹן,hebrew
hanod,annoy,,,english
hanol,annul,,,english
hanuk,dedicate,chanukah,חֲנֻכָּה,hebrew
handj,angel,,,english
hanst,honest,,,
haqol,butter,huáng yóu,黄油,chinese
hagin,defend,lehag(e)n,לְהָגֵן,hebrew
hagix,serve,lehag(i)x,לְהַגִּישׁ,hebrew
haget,await,,,english
hagot,pronounce,lahag(o)t,לַהֲגוֹת,hebrew
hagol,haggle,,,
hadit,audit,,,english
hadic,news,ḥadīṯ,حَدِيث,arabic
hadep,adept,,,
hadap,adapt,,,
hadak,seduction,hadacha,הַדָּחָה,hebrew
hadas,myrtle,hadas,הֲדַס,hebrew
hadaj,ideology,,,
hadax,lens,adasha,עֲדָשָׁה,hebrew
hadal,idle,,,
hadof,repel,lahad(o)f,לַהֲדוֹף,hebrew
habil,sabotage,leHab(e)l,לְחַבֵּל,hebrew
habet,habituate,,,english
habad,abide,,,english
habak,embrace,ḥăḇaq,חֲבַק,hebrew
habav,cherish,leHab(e)v,לְחַבֵּב,hebrew
habaC,applaud,ḥabbaḏa,حَبَّذَ,arabic
habal,rope,ḥabl,حَبْل,arabic
habol,hobble,,,
habor,abhor,,,english
habus,abuse,,,english
hapiq,hype,,,
hapiz,appease,,,english
hapil,appeal,,,english
hapan,happen,,,english
hapal,appall,,,english
hapot,overlap,leHap(o)t,לְחַפּוֹת,hebrew
hapoz,oppose,,,
hatit,pry,leHat(e)t,לְחַטֵּט,hebrew
hatik,transfer,lehat(i)k,לְהַתִּיק,hebrew
hatif,advocate,lehat(i)f,לְהַטִּיף,hebrew
hatiz,squirt,lehat(i)z,לְהַתִּיז,hebrew
hatiC,festival,,hátíð,icelandic
haten,attain,,,
hatak,attack,,,english
hatar,attire,,,english
haton,hot,,,english
hatot,tilt,lehat(o)t,לְהַטּוֹת,hebrew
hakit,acquit,,,english
hakik,engraving,chakika,חֲקִיקָה,hebrew
hakif,enforcement,achifa,אֲכִיפָה,hebrew
hakir,acquaint,lehak(i)R,לְהַכִּיר,hebrew
hakam,establish,hakama,הֲקָמָה,hebrew
hakan,icon,,,
hakab,obstacle,ʿaqaba,عَقَبَة,arabic
hakav,heel,akev,עָקֵב,hebrew
hakaC,captivate,ʾaḵḵāḏ,أَخَّاذ,arabic
hakar,recognition,hakara,הַכָּרָה,hebrew
hakom,accompany,,,
hakun,meadow,achu,אָחוּ,hebrew
hasin,essay,,,english
hasig,recall,lehas(i)g,לְהַסִּיג,hebrew
hasid,piety,,חסידות,hebrew
hasis,assist,,,english
haseq,assay,,,english
hases,assess,,,english
hasam,placement,hasama,הֲשָׂמָה,hebrew
hasad,aside,,,english
hasap,convect,hasa'a,הַסָּעָה,hebrew
hasom,awe,,,english
hasof,expose,laHas(o)f,לַחֲשׂוֹף,hebrew
hasol,hustle,,,
hasum,assume,,,
hafim,expend,huafei,花费,chinese
hafid,conserve,hafiza,حفظ,arabic
hafik,derive,lehaf(i)k,לְהָפִיק,hebrew
hafif,congruence (geometry),chafifa,חֲפִיפָה,hebrew
hafil,encourage,lehaf'(i)l,לְהַפְעִיל,hebrew
hafan,often,,,english
hafat,curb,hāf,fah,arabic
hafak,production,hafaka,הֲפָקָה,hebrew
hafas,fuss,,,english
hafaf,huff,,,
havid,avid,,,english
havit,hive,,,
havik,walrus,aiviq,ᐊᐃᕕᖅ,inuktitut
havis,oblation,havis,हविस्,sanskrit
havak,havoc,,,english
havas,obvious,,,english
havot,constitute,lehav(o)t,לְהַוּוֹת,hebrew
hazim,refute,lehaz(i)m,לְהָזִים,hebrew
hazif,frown,lehaz'(i)f,לְהַזְעִיף,hebrew
hazot,rave,lahaz(o)t,לַהֲזוֹת,hebrew
hajur,aperture,ajour,,french
haxin,lean,lehax'(i)n,לְהַשְׁעִין,hebrew
haxiv,reply,lehax(i)v,לְהָשִׁיב,hebrew
haxir,molt,lehax(i)R,לְהַשִּׁיר,hebrew
haxem,ravage,lehax(e)m,לְהָשֵׁם,hebrew
haxak,launch of new product,hashaka,הַשָּׁקָה,hebrew
haxor,usher,,,
hacid,acid,,,english
haCik,proficient,ḥāḏiq,حَاذِق,arabic
haCir,cautious,ḥaḏir,حَذِر,arabic
haCan,announce,ʾāḏana,آذَنَ,arabic
hacor,author,,,english
halin,cushy,hayyin,هَيِّن,arabic
halig,mock,lehal'(i)g,לְהַלְעִיג,hebrew
halip,plausible,heli,合理,chinese
halit,haul,,,
halik,remorse,ào huǐ,懊悔,chinese
halis,exact,halisi,,swahili
halif,suit (clothing),Haliyfah,חֲלִיפָה,hebrew
halen,highway,,,english
haleg,dial,leHay(e)g,לְחַייֵּג,hebrew
halez,always,,,english
halak,law,halacha,הֲלָכָה,hebrew
halav,milk,chalav,חָלָב,hebrew
halal,permissible,halal,حلال,arabic
halon,alone,,,english
halun,hyena,,,english
halud,allude,,,english
halut,spoon,,ᐊᓘᑦ,inuktitut
haluf,option,chalufa,חֲלוּפָה,hebrew
halur,allure,,,english
haris,iris,,,
hariv,expand,lehaRH(i)v,לְהַרְחִיב,hebrew
haram,forbidden/taboo,ḥarām,حَرَام,arabic
haran,heron,,,english
harad,arid,,,english
harat,till,ḥaraṯa,حَرَثَ,arabic
haras,grip,haras,हरस्,sanskrit
harax,dull,,अरस,sanskrit
harac,cultivate,ḥaraṯa,حَرَثَ,arabic
haral,convert,hawwala,حَوَّلَ,arabic
harar,mull,lehaRh(e)R,לְהַרְהֵר,hebrew
haron,arrow,,,english
harok,squeak,laHaR(o)k,לַחֲרוֹק,hebrew
haroz,arouse,,,english
harnz,harness,,,
hartx,arch,,,
honiq,hoe,,,
honas,onus,,,
honot,swindle,lehon(o)t,לְהוֹנוֹת,hebrew
honuk,regret,houhui,后悔,chinese
honts,ounce,,,english
hoqat,owe,,,
hogal,ogle,,,
hogor,hoard,ogér,אוֹגֵר,hebrew
hodik,ode,,,english
hodar,odor,,,english
hoben,obey,,,english
hopan,opine,,,
hopal,opal,,,
hopok,perky,huó pō,活泼,chinese
hopol,vivacious,huó pō,活泼,chinese
hotat,scallop,hotate,ほたて,japanese
hokek,length,oQeHe,אֹרֶךְ,hebrew
hokur,occur,,,
hosil,tent,ohel,אוֹהֶל,hebrew
hofik,horizon,ofek,אֹפֶק,hebrew
hofen,manner,ofen,אֹפֶן,hebrew
hovis,oversee,,,
hovex,medicine,chovesh,חוֹבֵשׁ,hebrew
hovan,debt,chova,חוֹבָה,hebrew
hoval,transport,hovala,הוֹבָלָה,hebrew
hozir,hose,,,
holiq,howl,,,
holid,holy,,,english
holan,hull,,,
holav,enemy,oyev,אוֹיֵב,hebrew
hores,heresy,,,english
humad,humid,,,english
hunik,sea urchin,uni,うに,japanese
hunan,baboon,nyani,,swahili
hunak,harpoon,,ᐅᓈᖅ,inuktitut
hubob,hub,,,english
hutak,seam,ħūṭāˀ,חוּטָא,hebrew
hutom,hut,,,
hutut,hoot,,,
huxam,mutual,hùxiāng,互相,chinese
hulip,gorgeous,huali,华丽,chinese
hulek,feisty,huó yuè,活跃,chinese
hurin,hurry,,,english
hurot,heir,,,
simaq,seem,,,english
simun,indicate,simun,סִימּוּן,hebrew
sinet,insinuate,,,
sinor,senior,,,english
sindj,singe,,,english
sidik,astringent,,,
sidas,insidious,,,english
sibuk,complication,sibúkh,סִבּוּךְ,hebrew
sipan,sip,,,
sipar,sweep,,,
sipun,deck,sipun,סִיפּוּן,hebrew
sipur,tale,sipur,סִיפּוּר,hebrew
sitir,slack,,शिथिर,sanskrit
sitar,city,,,english
sikad,cicada,,,english
sikuv,refusal,seQuv,סֵרוּב,hebrew
sisim,fraction,sehemu,,swahili
sisen,easy-going,suí hé,随和,chinese
sisak,sex,,,
sisuk,conflict,sichsuch,סִיכְסוּךְ,hebrew
sivam,service,,सेवा,sanskrit
sivar,hypothesis,svara,סְבָרָה,hebrew
sizan,season (period),,,english
sizal,sizzle,,,english
sizol,fringe,sìzhōu,四周,chinese
sixet,satiate,,,english
siCig,seethe,,,
siCan,page,,síða,icelandic
siliq,ceiling,,,
silit,silhouette,,,
silek,torn,sī liè,撕裂,chinese
sileC,seal,,,
silan,seal (connect),,,english
silab,garment,ṯiyāb,ثِيَاب ,arabic
silak,select,,,english
silut,nightmare,siyut,סִיּוּט,hebrew
siren,axle,seren,סֶרֶן,hebrew
siral,cereal,,,english
siroq,velvet,sī róng,丝绒,chinese
siroz,sear,,,
sirup,syrup,,,english
sirut,rent,schirut,שְׂכִירוּת,hebrew
siruv,refuse,seruv,סֵירוּב,hebrew
seman,partial (semi-),,,
senir,sane,,,english
senat,senate,,,english
sedar,cedar,,,english
seban,say,,,english
setiq,setting,,,
setas,cetacea,,,
setar,satire,,,english
sekut,execute,,,english
sesis,sass,,,
seval,civil,,,
sevor,savor,,,english
samil,denote,lesam(e)l,לְסַמֵּל,hebrew
samon,summon,,,english
samor,summer,,,
sanov,swallow (bird),,,english
sants,since,,,english
saget,segregate,,,english
sadir,tidy,lesad(e)R,לְסַדֵּר,hebrew
sadan,sudden,,,english
sadal,saddle,,,english
sabit,swab,,,
sabir,patient,ṣābir,صَابِر,arabic
sabam,polite,,सभ्य,sanskrit
sabat,mackerel,saba,さば,japanese
sabon,soap,sabon,סַבּוֹן,hebrew
sapak,supplier,sapak,סַפָּק,hebrew
sapar,barber,sapar,סַפָּר,hebrew
sapud,meal,se'uda,סְעוּדָה,hebrew
satam,sincere,,सत्य,sanskrit
satol,subtle,,,english
sakin,blade,sakin,סַכִּין,hebrew
sakik,psychic,,,english
saket,socket,,,english
sakon,sack,,,english
sakoj,psychology,,,english
sakul,succulent,,,english
sasib,associate,ṣāḥib,صَاحِب,arabic
sasaC,hone,šaḥaḏa,شَحَذَ,arabic
safar,sapphire,,,english
savan,savanna,,,english
sazan,size,,,
salin,silly,,,english
salig,swell,,,
salet,insulate,,,english
saloq,swallow,,,
salos,cellulose,,,english
sariq,sorry,,,english
sarit,tape,seret,סֶרֶט,hebrew
saras,potent,,सरस,sanskrit
sonam,soy,,,english
sodak,soda,,,
sokur,soak,,,english
solan,swollen,swollen,,english
soran,sour,sōraṇa,सोरण,sanskrit
sortx,search,,,
sunit,neat,,,english
sunan,blank,śūnya,शून्य,sanskrit
sugam,convenient,sugama,सुगम,sanskrit
sudon,somewhat (pseudo-),,,
sutas,soot,,,
susad,suicide,,,english
suzuk,bass (fish),suzuki,スズキ,japanese
suxav,dear,,सुशेव,sanskrit
suCiq,sooth,,,
suCal,weld,,suða,icelandic
suliq,sew,,,
smilt,mile,,,english
smadj,smudge,,,english
smart,smart,,,english
smark,smirk,,,english
snarl,snarl,,,english
snort,snort,,,
spand,spend,,,english
spark,spark,,,
spurm,sperm,,,english
split,split,,,english
splax,splash,,,
spriq,spring (tool),,,english
spriz,react,,,
spred,spread,,,english
sprat,sprout,,,
spral,spiral,,,english
stiqk,stink,,,english
stand,stand,,,english
stalc,stealth,,,english
stark,stark,,,english
starv,starve,,,english
stomp,stomp,,,
storm,storm,,,english
stork,story,,,english
striq,string,,,english
strip,stripe,,,english
streq,stray,,,english
straq,strong,,,english
strap,strap,,,englishenglish
strat,strict,,,english
strax,stretch,,,english
strol,stroll,,,english
strup,strip,,,english
struk,strike,,,english
skint,squint,,,english
skitx,switch,,,english
skamp,swamp,,,english
skalp,sculpt,,,english
skalk,skulk,,,english
skars,scarce,,,
skorn,scorn,,,english
skrin,screen (display),,,english
skriz,squeeze,,,english
skrep,scrape,,,english
skrap,scrap,,,
skral,scrawl,,,english
skrol,scroll,,,
slind,cylinder,,,english
slamd,salamander,,,english
slant,slant,,,
slotx,slouch,,,english
slorm,swarm,,,english
slorp,slurp,,,
srand,surround,,,
finam,phenomenon,,,
fidiq,feed,,,
fidas,fetus,,,english
fidal,fiddle,,,english
fibal,feeble,,,english
fitor,feat,,,
fisiz,feces,,,english
fizab,feasible,,,english
fizaz,fizz,,,
fizal,fizzle,,,
fixet,officiate,,,
filet,affilliate,,,english
filan,felidae,,,
fenak,feign,,,english
feqat,fang,,,
fediq,wun,,,english
fedan,fade,,,english
fevor,favor,,,english
fecat,faith,,,english
feloq,tax,fèiyòng,费用,chinese
felur,failure,,,english
fanit,fan (machine),,,
fanis,fun,,,
fanov,fawn (over),,,
fatot,tempt,lefat(o)t,לְפַתּוֹת,hebrew
fakam,surge,lefa'(e)m,לְפַעֵם,hebrew
fasit,facet,,,english
faset,faucet,,,english
fasan,fasten,,,english
fasad,corrupt,fasād,فَسَاد,arabic
faziz,fuzz,,,
faxir,compromise,lefax(e)R,לְפַשֵּׁר,hebrew
faxon,fashion (style),,,
faCom,fathom,,,
faliq,folly,,,english
falek,bland,fá wèi,乏味,chinese
farig,ferry,,,
farad,farad (measurement),,,english
folet,exfoliate,,,english
forin,foreign,,,english
forid,foe,,,english
forek,euphoric,,,english
foran,prompt (speed),faoran,فَوْرا,arabic
fulep,soothe,fǔ wèi,抚慰,chinese
furet,infuriate,,,
furoq,furrow,,,
flant,flaunt,,,english
fretx,foot (measurement),,,english
vimal,transparent,,,
vipak,fact,,,
vitog,veto,,,
vikat,dread,,विकट,sanskrit
vivad,vivid,,,english
vivar,viverridae,,,
viCak,supplement,,viðauki,icelandic
venip,vane,,,
venas,vein,,,
venuk,venue,,,english
vegin,vague,,,english
vepaq,interface (computing),,,
vepor,vapor,,,english
vetig,vet,,,english
vekex,vacation,,,
veliq,veil,,,
vanir,veneer,,,
vanal,vinyl,,,
vatar,descent,avatar,अवतार,sanskrit
vakiq,vie,,,
vaket,evacuate,,,english
vasan,breadth,vyāsa,व्यास,sanskrit
vasad,vice,,,
vasox,stir,livH(o)x,לִבְחוֹשׁ,hebrew
vasum,wealth,vásu,वसु,sanskrit
vazir,disperse,levaz(e)R,לְבַזֵּר,hebrew
vazor,visor,,,english
valim,stage (action),levay(e)m,לְבַייֵּם,hebrew
valid,valid,,,english
valit,domesticate,levay(e)t,לְבַייֵּת,hebrew
valeb,available,,,english
valet,evaluate,,,english
valax,embarrass,levay(e)x,לְבַייֵּשׁ,hebrew
valol,vial,,,
valum,volume (math),,,english
varin,vary,,,english
varit,ward (off),vārita,वारित,sanskrit
varik,greet,levaR(e)H,לְבָרֵךְ,hebrew
varam,circumference,vára,वर,sanskrit
varat,variety,,,english
vogun,vogue,,,
vokad,avocado,,,english
vosas,versus,,,
volaC,misery,,volæði,icelandic
vorex,voracious,,,english
vorak,bee,dvora,דְּבוֹרָה,hebrew
vuxim,genitals,m'vushím,מְבוּשִׁים,hebrew
vulol,mingle,livl(o)l,לִבְלוֹל,hebrew
vritx,spider,,,
vrant,vibrant,,,english
vruft,bracket,,,
zinuk,dash (spurt),zinuk,זִינּוּק,hebrew
zidiq,nominate,zhǐdìng,指定,chinese
zidaq,automatic,zì dòng,自动,chinese
ziban,capital,ziben,资本,chinese
zibal,quota,zhǐbiāo,指标,chinese
zital,stance,zitai,姿态,chinese
zikap,affinity,zika,זִיקָּה,hebrew
zikuk,flare,zikuk,זִיקּוּק,hebrew
zisik,selfish,zì sī,自私,chinese
zisol,final,zuì hòu,最后,chinese
zisum,pollute,zihum,זִיהוּם,hebrew
zifat,tar,zefet,זֶפֶת,hebrew
zivon,style,tzivyon,צִבְיוֹן,hebrew
zizoq,ultimate,zuì zhōng,最终,chinese
zizut,haste,pzizut,פְּזִיזוּת,hebrew
zixak,beneath,zhīxià,之下,chinese
zixal,least,zhìshǎo,至少,chinese
zilik,intellect,zhì lì,智力,chinese
zilam,xylem,,,english
ziret,factorial (math),atzeret,עֲצֶרֶת,hebrew
ziram,movement (political/etc.),zerem,זֶרֶם,hebrew
ziraz,catalyze,zeréz,זֵרֵז,hebrew
zirok,consume,litzR(o)H,לִצְרוֹךְ,hebrew
zenog,controversy,zhengyi,争议,chinese
zeqim,dispute,zhēngyì,争议,chinese
zekol,discount,zhé kòu,折扣,chinese
zevak,sacrifice,zevach,זֶבַח,hebrew
zamin,examine,,,english
zamar,prune (fruit),zamár,זָמַר,hebrew
zanim,divert,zhuanyi,转移,chinese
zanan,delve,zuanyan,钻研,chinese
zanaq,delirious,zhān wàng,谵妄,chinese
zanak,abandon,zanákh,זָנַח,hebrew
zapam,fury,za'am,זַעַם,hebrew
zatin,anxiety,,,english
zatik,exotic,,,english
zatad,march (foot),tza'ada,צַעֲדָה,hebrew
zakar,masculine,zachar,זָכָר,hebrew
zakut,privilege,zchut,זְכוּת,hebrew
zakuf,erect,zakúf,זָקוּף,hebrew
zasot,recognise,lezah(o)t,לְזַהוֹת,hebrew
zavit,angle,zavit,זווית,hebrew
zaxam,slink,zaochan,早产,chinese
zalan,clutter,zá luàn,杂乱,chinese
zalot,grill,litzl(o)t,לִצְלוֹת,hebrew
zaran,tragedy,tzara,צָרָה,hebrew
zarat,sow,zaraʿa,زَرَعَ,arabic
zoqal,major,zhòngyào,重要,chinese
zotet,eavesdrop,letzot(e)t,לְצוֹתֵת,hebrew
zofin,cipher,tzofen,צוֹפֶן,hebrew
zoxam,social,zhouxuan,周旋,chinese
zoren,behave,zuoren,做人,chinese
zumiq,famous,zhuming,著名,chinese
zumom,plot,lizm(o)m,לִזְמוֹם,hebrew
zunal,thwart,zǔ náo,阻挠,chinese
zupon,conceal,litzp(o)n,לִצְפּוֹן,hebrew
zuzig,organize,zuzhi,组织,chinese
zuzol,book,zhùzuò,著作,chinese
zulik,sufficient,zúyǐ,足以,chinese
zulaq,earn,zhuang,赚,chinese
jidar,jitter,,,english
jirar,swear,jurer,,french
jedul,absolute,jué duì,绝对,chinese
jetaj,throw away,,,
jeton,token,jeton,,french
jabir,legging,jambière,,french
jabar,math,aljabr,الجبر,arabic
jaket,jacket,jaquette,,french
javal,swathe,javelle,,french
jazur,gossip,jaser,,french
jalim,jelly,gelée,,french
jalus,jealous,jaloux,,french
jaret,jar,jarre,,french
joval,jovial,jovial,,french
junip,juniper (tree),,,english
judix,judicious,,,english
julam,reality,,,
ximak,shim,,,
ximun,oil,shemen,שֶׁמֶן,hebrew
xinip,sheen,,,english
xinaq,shank/shin (leg),shin,,english
xigup,accident,shì gù,事故,chinese
xigur,launch,shigur,שִׁיגּוּר,hebrew
xidep,compel,shǐdé,使得,chinese
xidaq,appropriate (behavior),shì dàng,适当,chinese
xidoq,perturbation,shedong,摄 动,chinese
xidud,modest,shidude,适度地,chinese
xipur,improve,shipur,שִׁיפּוּר,hebrew
xitan,urine,sheten,שֶׁתֶן,hebrew
xiket,moment,shí kè,时刻,chinese
xiset,qualify,shìhé,适合,chinese
xisok,erode,lixH(o)k,לִשְׁחוֹק,hebrew
xivav,chip (like computing),shvav,שְׁבָב,hebrew
xizik,literate,shizi,识字,chinese
xixam,student,,शिष्या,sanskrit
xixaq,stylish,shí shàng,时尚,chinese
xixuk,sparse,xī shū,稀疏,chinese
xicam,sheath,,,english
xiliq,series,xilie,系列,chinese
xilek,deem,shìwéi,视为,chinese
xilad,skeleton,sheled,שֶׁלֶד,hebrew
xireq,shear,shear,,english
xiron,armor,shiryon,שִׁרְיוֹן,hebrew
xirut,cohesion (physics),kshirut,קְשִׁירוּת,hebrew
xenul,reputation,shengyu,声誉,chinese
xeqap,career,shēng yá,生涯,chinese
xedar,shed,,,
xepol,shape,,,english
xekan,shake,,,
xeviz,shave,,,
xezem,scholar,xué zhě,学者,chinese
xexik,emulate,xuéxí,学习,chinese
xexeq,academic,xuéshēng,学生,chinese
xexal,school,xué xiào,学校,chinese
xelan,shale,,,
xaman,shaman,,,
xanip,shine,,,english
xanot,review,lixn(o)t,לִשְׁנוֹת,hebrew
xagin,shag,,,
xagat,shrug,,,
xadik,pair,lexad(e)H,לְשַׁדֵּךְ,hebrew
xadar,transmit,lexad(e)R,לְשַׁדֵּר,hebrew
xadon,shadow,,,
xadur,shudder,,,english
xabix,garble,lexab(e)x,לְשַׁבֵּשׁ,hebrew
xabic,cling,shabitha,شَبِثَ,arabic
xabat,rest,shabat,שַׁבָּת,hebrew
xapar,suppose,lexa'(e)R,לְשַׁעֵר,hebrew
xatir,police,lexat(e)R,לְשַׁטֵּר,hebrew
xatan,demon,šayṭana,شَيْطَنَ ,arabic
xator,shutter,,,english
xakim,rehabilitate,lexak(e)m,לְשַׁקֵּם,hebrew
xakit,salmon,sake,サケ,japanese
xakif,reflect,lexak(e)f,לְשַׁקֵּף,hebrew
xasal,kid,xiǎohái,小孩,chinese
xafan,rabbit,shafan,שָׁפָן,hebrew
xaviv,flash,shviv,שְׁבִיב,hebrew
xavir,fracture,shever,שֶׁבֶר,hebrew
xavak,market (action),lexav(e)k,לְשַׁווֵּק,hebrew
xavas,fame,,श्रवस्,sanskrit
xavol,shovel,,,
xaliv,inspire,lexalh(e)v,לְשַׁלְהֵב,hebrew
xalaq,jot,shaoliang,少量,chinese
